date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:02:41	9/9	---M--	403	error ('Forbidden')	text/html	date:Mon,%2029%20Jun%202026%2013:32:43%20GMT	https://kit.fontawesome.com/yourcode.js	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/kit.fontawesome.com/yourcode.104.delayed	(from https://ltsu.ac.in/)
19:02:41	38138/38138	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:32:43%20GMT	https://www.ltsu.ac.in/writable/uploads/popup/1777892918_56f101752065a257bfb1.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/writable/uploads/popup/1777892918_56f101752065a257bfb1.jpg	(from https://ltsu.ac.in/)
19:02:45	168010/168010	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:32:46%20GMT	https://apply.ltsu.ac.in/	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/apply.ltsu.ac.in/index.html	(from https://ltsu.ac.in/)
19:02:45	135135/135135	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:32:46%20GMT	https://docs.google.com/forms/d/1W-_O227qzZVHZY6qDpEqLbKD7cvukhg87gfBsZIY_8A/viewform?pli=1&pli=1&edit_requested=true	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/docs.google.com/forms/d/1W-_O227qzZVHZY6qDpEqLbKD7cvukhg87gfBsZIY_8A/viewform0ba3.html	(from https://ltsu.ac.in/)
19:02:46	12795/12795	---MCZ	200	added ('OK')	text/css	etag:W/%2231fb-G+m3m+AqHPxdlsSl4P649HK6vZU%22	https://cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.6/dist/jquery.fancybox.min.css	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.6/dist/jquery.fancybox.min.css	(from https://ltsu.ac.in/)
19:02:46	68196/68196	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210a64-nisgWojJSfyOanVQ1QLavisatMA%22	https://cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.6/dist/jquery.fancybox.min.js	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.6/dist/jquery.fancybox.min.js	(from https://ltsu.ac.in/)
19:02:47	63/63	---M--	200	added ('OK')	text/plain	etag:%223f-67f8ba10-cb86fc2276233b42;;;%22	https://www.ltsu.ac.in/robots.txt		(from https://ltsu.ac.in/)
19:02:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:49%20GMT	https://www.ltsu.ac.in/assets/frontend/css/owl.video.play.html	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/css/owl.video.play.html	(from https://www.ltsu.ac.in/assets/frontend/css/owl.carousel.min.css)
19:02:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:49%20GMT	https://www.ltsu.ac.in/assets/frontend/fonts/flaticond976.ttf?4f7700d6618cd0ef11fa9dc7cf3a6fc7	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/fonts/flaticond976d976.ttf	(from https://www.ltsu.ac.in/assets/frontend/css/flaticon.css)
19:02:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:49%20GMT	https://www.ltsu.ac.in/assets/frontend/fonts/flaticond976.woff?4f7700d6618cd0ef11fa9dc7cf3a6fc7	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/fonts/flaticond976d976.woff	(from https://www.ltsu.ac.in/assets/frontend/css/flaticon.css)
19:02:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:50%20GMT	https://www.ltsu.ac.in/assets/frontend/fonts/flaticond976.woff2?4f7700d6618cd0ef11fa9dc7cf3a6fc7	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/fonts/flaticond976d976.woff2	(from https://www.ltsu.ac.in/assets/frontend/css/flaticon.css)
19:02:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:50%20GMT	https://www.ltsu.ac.in/assets/frontend/fonts/flaticond976.eot?4f7700d6618cd0ef11fa9dc7cf3a6fc7	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/fonts/flaticond976d976.eot	(from https://www.ltsu.ac.in/assets/frontend/css/flaticon.css)
19:02:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:50%20GMT	https://www.ltsu.ac.in/assets/frontend/fonts/flaticond976.svg?4f7700d6618cd0ef11fa9dc7cf3a6fc7	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/fonts/flaticond976d976.svg	(from https://www.ltsu.ac.in/assets/frontend/css/flaticon.css)
19:02:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:50%20GMT	https://www.ltsu.ac.in/assets/frontend/fonts/remixicondf6d.eot?t=1590207869815	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/fonts/remixicondf6ddf6d.eot	(from https://www.ltsu.ac.in/assets/frontend/css/remixicon.css)
19:02:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:51%20GMT	https://www.ltsu.ac.in/assets/frontend/fonts/remixicondf6d.woff2?t=1590207869815	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/fonts/remixicondf6ddf6d.woff2	(from https://www.ltsu.ac.in/assets/frontend/css/remixicon.css)
19:02:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:51%20GMT	https://www.ltsu.ac.in/assets/frontend/fonts/remixicondf6d.woff?t=1590207869815	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/fonts/remixicondf6ddf6d.woff	(from https://www.ltsu.ac.in/assets/frontend/css/remixicon.css)
19:02:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:51%20GMT	https://www.ltsu.ac.in/assets/frontend/fonts/remixicondf6d.ttf?t=1590207869815	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/fonts/remixicondf6ddf6d.ttf	(from https://www.ltsu.ac.in/assets/frontend/css/remixicon.css)
19:02:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:51%20GMT	https://www.ltsu.ac.in/assets/frontend/fonts/remixicondf6d.svg?t=1590207869815	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/fonts/remixicondf6ddf6d.svg	(from https://www.ltsu.ac.in/assets/frontend/css/remixicon.css)
19:02:51	212/212	---MC-	200	added ('OK')	text/css	date:Mon,%2029%20Jun%202026%2013:32:52%20GMT	https://fonts.googleapis.com/css2?family=Rubik:wght@300&display=swap	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/fonts.googleapis.com/css27f2b.css	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:51	191/191	---MC-	200	added ('OK')	text/css	date:Mon,%2029%20Jun%202026%2013:32:52%20GMT	https://fonts.googleapis.com/css2?family=Lato&display=swap	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/fonts.googleapis.com/css2f44d.css	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:53%20GMT	https://www.ltsu.ac.in/assets/frontend/images/banner/banner-img1.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/banner/banner-img1.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:53%20GMT	https://www.ltsu.ac.in/assets/frontend/images/banner/banner-img2.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/banner/banner-img2.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:53%20GMT	https://www.ltsu.ac.in/assets/frontend/images/banner/banner-img3.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/banner/banner-img3.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:53%20GMT	https://www.ltsu.ac.in/assets/frontend/images/banner/banner-img4.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/banner/banner-img4.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:53%20GMT	https://www.ltsu.ac.in/assets/frontend/images/banner/banner-img5.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/banner/banner-img5.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:54%20GMT	https://www.ltsu.ac.in/assets/frontend/images/banner/banner-img6.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/banner/banner-img6.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:54%20GMT	https://www.ltsu.ac.in/assets/frontend/images/banner/banner-img7.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/banner/banner-img7.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:54%20GMT	https://www.ltsu.ac.in/assets/frontend/images/banner/banner-img8.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/banner/banner-img8.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:54%20GMT	https://www.ltsu.ac.in/assets/frontend/images/admission/admission-3.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/admission/admission-3.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:55%20GMT	https://www.ltsu.ac.in/assets/frontend/images/subscribe-img.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/subscribe-img.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:55%20GMT	https://www.ltsu.ac.in/assets/frontend/images/news/news-5.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/news/news-5.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:55%20GMT	https://www.ltsu.ac.in/assets/frontend/images/page-banner/page-bnner-1.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/page-banner/page-bnner-1.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:55%20GMT	https://www.ltsu.ac.in/assets/frontend/images/page-banner/page-bnner-2.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/page-banner/page-bnner-2.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:56%20GMT	https://www.ltsu.ac.in/assets/frontend/images/alumni/alumni-7.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/alumni/alumni-7.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:56%20GMT	https://www.ltsu.ac.in/assets/frontend/images/wood-dark.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/wood-dark.png	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:55	51512/51512	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jun%202026%2013:32:56%20GMT	https://www.ltsu.ac.in/assets/frontend/images/page-bnner-new.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/page-bnner-new.jpg	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:57%20GMT	https://www.ltsu.ac.in/assets/frontend/images/aPPIC-1.jpg	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/aPPIC-1.126.delayed	(from https://www.ltsu.ac.in/assets/frontend/css/style.css)
19:02:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:57%20GMT	https://www.ltsu.ac.in/assets/frontend/images/night.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/night.png	(from https://www.ltsu.ac.in/assets/frontend/css/dark.css)
19:02:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:57%20GMT	https://www.ltsu.ac.in/assets/frontend/images/sunny.png	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/images/sunny.png	(from https://www.ltsu.ac.in/assets/frontend/css/dark.css)
19:02:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:58%20GMT	https://www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.ltsu.ac.in/assets/frontend/font-awesome/css/font-awesome.min.css)
19:02:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:58%20GMT	https://www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont.eot?	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.ltsu.ac.in/assets/frontend/font-awesome/css/font-awesome.min.css)
19:02:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:58%20GMT	https://www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.ltsu.ac.in/assets/frontend/font-awesome/css/font-awesome.min.css)
19:02:57	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-65fd84ea-d809676df36c2963;;;%22	https://www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.ltsu.ac.in/assets/frontend/font-awesome/css/font-awesome.min.css)
19:02:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:58%20GMT	https://www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.ltsu.ac.in/assets/frontend/font-awesome/css/font-awesome.min.css)
19:02:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2029%20Jun%202026%2013:32:59%20GMT	https://www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.ltsu.ac.in/assets/frontend/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.ltsu.ac.in/assets/frontend/font-awesome/css/font-awesome.min.css)
19:02:58	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2029%20Jun%202026%2013:32:59%20GMT	https://fonts.googleapis.com/robots.txt		(from https://ltsu.ac.in/)
19:02:59	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:33:01%20GMT	https://widgets.in6.nopaperforms.com/register?	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/widgets.in6.nopaperforms.com/register.12fd41d.delayed	(from https://widgets.in6.nopaperforms.com/emwgts.js)
19:03:01	2272/2272	---M-Z	200	added ('OK')	text/plain	date:Mon,%2029%20Jun%202026%2010:36:38%20GMT	https://www.facebook.com/robots.txt		(from https://ltsu.ac.in/)
19:03:04	1255246/1255246	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:33:02%20GMT	https://www.facebook.com/lamrintechuniv	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.facebook.com/lamrintechuniv.html	(from https://www.facebook.com/lamrintechuniv/)
19:03:05	48044/48044	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2012:26:56%20GMT	https://scontent.fixc1-12.fna.fbcdn.net/v/t39.30808-1/637834637_915088297705420_4096192415863820457_n.jpg?stp=dst-jpg_tt6&cstp=mx582x581&ctp=s582x581&_nc_cat=1&ccb=1-7&_nc_sid=3ab345&_nc_ohc=4mIZQhCt7-gQ7kNvwEDYtE4&_nc_oc=Adq34AGbkhnJXTeyGBHmKmyD3APMa9PXWOUhg1V2__dY0KOfY9DehnCRX8rMJovW5cBGB1TGogSwTaVlJ-M_zYW-&_nc_zt=24&_nc_ht=scontent.fixc1-12.fna&_nc_gid=EgD3UycgZ8USYhASP70oDw&_nc_ss=7320f&oh=00_Af-uQHi5RmNTN5LXuH5di2eS7iWpBqoqgGuGpk6y-HivaQ&oe=6A4848EA	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/scontent.fixc1-12.fna.fbcdn.net/v/t39.30808-1/637834637_915088297705420_4096192415863820457_n41d8.jpg	(from https://www.facebook.com/lamrintechuniv/)
19:03:05	1194/1194	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2013:33:07%20GMT	https://www.facebook.com/data/manifest/?is_workplace_mobile_pwa_dogfooding=0	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/www.facebook.com/data/manifest/index1e5b.html	(from https://www.facebook.com/lamrintechuniv/)
19:03:05	1302231/1302231	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v5/yG/l/0,cross/ObKzuV1_dcY5sxazNqKYuaxgo-3469oiGfgQe914iiBfD-GevAmvU9KONMKn3YhINqU49pVNahkCkvx2I9b7Pb8K.css	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/static.xx.fbcdn.net/rsrc.php/v5/yG/l/0,cross/ObKzuV1_dcY5sxazNqKYuaxgo-3469oiGfgQe914iiBfD-GevAmvU9KONMKn3YhINqU49pVNahkCkvx2I9b7Pb8K.css	(from https://www.facebook.com/lamrintechuniv/)
19:03:06	366196/366196	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yN/r/FeEn-PwhFEI.js	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/static.xx.fbcdn.net/rsrc.php/v4/yN/r/FeEn-PwhFEI.js	(from https://www.facebook.com/lamrintechuniv/)
19:03:09	963789/963789	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4iDgM4/yL/l/en_GB-j/TlzT_Xvn_-X.js	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/static.xx.fbcdn.net/rsrc.php/v4iDgM4/yL/l/en_GB-j/TlzT_Xvn_-X.js	(from https://www.facebook.com/lamrintechuniv/)
19:03:10	136546/136546	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4i7mS4/yE/l/en_GB-j/gOY-CFJYbXH.js	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/static.xx.fbcdn.net/rsrc.php/v4i7mS4/yE/l/en_GB-j/gOY-CFJYbXH.js	(from https://www.facebook.com/lamrintechuniv/)
19:03:12	2883366/2883366	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4iSUt4/yw/l/en_GB-j/PMCocw5q7qC59oITumtaJMaitzTn_wE1kkal3GhUOcgfoMSf-W6tkkbiQoHxnpPlvf4tHSOZ0ohAc4kXz75kXxdpAQ_ShKYUb96zNZ0KNn4OLV5O6N0tuQSVMjY6p5fsrwOUc2hiqhmkpra82Yz_4vfOJLv_kkAv_-wGQFNMU8zMNLhmgXdYivvCwsHbjRmu7gYjQjT0InD_0dBqJ.js	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/static.xx.fbcdn.net/rsrc.php/v4iSUt4/yw/l/en_GB-j/PMCocw5q7qC59oITumtaJMaitzTn_wE1kkal3GhUOcgfoMSf-W6tkkbiQoHxnpPlvf4tHSOZ0ohAc4kXz75kXxdpAQ_ShKYUb96zNZ0KNn4OLV5O6	(from https://www.facebook.com/lamrintechuniv/)
19:03:12	536399/536399	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4ikHZ4/yz/l/en_GB-j/Yb_4OqQ0gwJAEm54HKUxbmEjDrv1HLrBlgtmVVLwfWEt-EP6ofpjvqJPy3k8641OfS0mN7_sUzXN1lmm2q5nvbqO9-1ERHICe0OeGcz_7a8eGWfGjzsj0OWPKvbTy8H6ng2ih8--7kDIENDQCDJZDw6DDiwu7xUJ2DlyUP8oa0f3mCM74xlfP_6WHp2fL0DvBfDH5LPjeDhbrr4tSVyih8rPt4ed.js	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/static.xx.fbcdn.net/rsrc.php/v4ikHZ4/yz/l/en_GB-j/Yb_4OqQ0gwJAEm54HKUxbmEjDrv1HLrBlgtmVVLwfWEt-EP6ofpjvqJPy3k8641OfS0mN7_sUzXN1lmm2q5nvbqO9-1ERHICe0OeGcz_7a8eGWfGj	(from https://www.facebook.com/lamrintechuniv/)
19:03:13	61697/61697	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4icZt4/yc/l/en_GB-j/uVJ0gYXP7cj.js	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/static.xx.fbcdn.net/rsrc.php/v4icZt4/yc/l/en_GB-j/uVJ0gYXP7cj.js	(from https://www.facebook.com/lamrintechuniv/)
19:03:13	135697/135697	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4iJVq4/yT/l/en_GB-j/esPUxsztnYb.js	D:/Dranox%20Nexer/Ethical%20Hacking/Duplicate%20websites/Websites/Project%201/me/static.xx.fbcdn.net/rsrc.php/v4iJVq4/yT/l/en_GB-j/esPUxsztnYb.js	(from https://www.facebook.com/lamrintechuniv/)
